4096,14,3084 2340 2241 2225 2197 2205 2180 2154 2158 2123
32768,14,16614 15668 14481 14186 14049 12983 12039 12169 13374 11799
262144,14,127457 115066 129860 109977 130188 114006 105138 103677 109010 111227
884736,14,482127 485634 533860 518785 539459 493936 526606 540381 524573 486063
2097152,14,992875 981824 952293 1037580 956504 1025974 957813 1028887 920987 955299
3375000,14,1783514 1723242 1678915 1652261 1681766 1695876 1620800 1600582 1642632 1606213
5832000,14,3216262 3196580 3140174 3171341 3149916 3209899 3212006 3201863 3239656 3138732
8000000,14,4102745 4031008 4030074 3929896 3965059 3953150 3949010 3883271 3979207 3951358
